Temps,Temps Lisible,Latitude,Longitude,Vitesse,AccelerationX,AccelerationY,AccelerationZ,WiFi SSID,Signal WiFi,Upload Total KB,Download Total KB,Upload Vitesse KB/s,Download Vitesse KB/s,Upload Vitesse Moyenne KB/s,Download Vitesse Moyenne KB/s,Antenne 4G
1743088808137,2025-03-27 16:20:08,49.24483517,4.05510905,4.607999897003174,-0.41694933,5.9180484,11.581262,Non connecté,-100,524853,8563168,0,0,4,173,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088811160,2025-03-27 16:20:11,49.24484644,4.05507721,4.464000034332275,0.72263247,2.4690938,4.9292145,Non connecté,-100,524854,8563169,0,0,4,172,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088814183,2025-03-27 16:20:14,49.24486815,4.05501323,4.643999862670898,-0.2527419,6.236294,13.173386,Non connecté,-100,524854,8563169,0,0,4,170,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088817198,2025-03-27 16:20:17,49.24486036,4.05496807,4.679999828338623,-0.48394838,3.5189447,5.877371,Non connecté,-100,524855,8563170,0,0,4,169,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088820219,2025-03-27 16:20:20,49.24484804,4.05488756,4.896000051498413,-3.5566318,4.4575295,5.3733826,Non connecté,-100,524856,8563171,0,0,4,168,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088823237,2025-03-27 16:20:23,49.24483983,4.05485095,4.824000120162964,1.0172487,6.3343997,12.306586,Non connecté,-100,524857,8563172,0,0,4,166,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088826250,2025-03-27 16:20:26,49.24483044,4.05478,4.824000120162964,0.25124636,2.9120653,6.3164535,Non connecté,-100,524858,8563173,0,0,4,165,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088829270,2025-03-27 16:20:29,49.2448254,4.05474126,5.256000137329102,1.750948,2.0718853,12.872787,Non connecté,-100,524859,8563174,0,0,4,163,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088832302,2025-03-27 16:20:32,49.24480925,4.0546727,4.824000120162964,-0.43848476,6.818049,8.407781,Non connecté,-100,524860,8563175,0,0,4,162,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088835316,2025-03-27 16:20:35,49.24480368,4.05463688,4.752000188827515,-0.04336991,2.3279173,7.076773,Non connecté,-100,524860,8563176,0,0,4,161,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088838329,2025-03-27 16:20:38,49.24480405,4.05455474,4.967999982833862,-0.25633112,3.3957145,7.602297,Non connecté,-100,524861,8563176,0,0,4,160,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088841350,2025-03-27 16:20:41,49.24480211,4.05451464,4.932000017166138,-1.8915263,7.0636125,9.664611,Non connecté,-100,524862,8563177,0,0,4,158,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088844378,2025-03-27 16:20:44,49.24479836,4.05443632,4.932000017166138,0.0020937198,3.3323047,6.047261,Non connecté,-100,524863,8563178,0,0,4,157,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088847413,2025-03-27 16:20:47,49.24480904,4.05440349,4.824000120162964,-1.3193426,2.2824538,8.327621,Non connecté,-100,524864,8563179,0,0,4,156,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088850428,2025-03-27 16:20:50,49.24485382,4.05435613,4.860000085830689,0.7082755,6.5309105,10.861919,Non connecté,-100,524865,8563180,0,0,4,155,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088853447,2025-03-27 16:20:53,49.24487703,4.05433353,5.0759998798370365,0.6089734,5.913263,9.107981,Non connecté,-100,524866,8563181,0,0,4,153,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088856464,2025-03-27 16:20:56,49.24487666,4.05424939,5.039999914169312,-1.2906287,5.866304,10.405787,Non connecté,-100,524866,8563182,0,0,4,152,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088859478,2025-03-27 16:20:59,49.24487727,4.05420932,5.147999811172485,-0.6538388,2.8917263,4.9435716,Non connecté,-100,524867,8563183,0,0,4,151,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088862517,2025-03-27 16:21:02,49.24486282,4.05413283,5.0759998798370365,-0.6155536,2.2525434,8.1230345,Non connecté,-100,524868,8563183,0,0,4,150,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088865531,2025-03-27 16:21:05,49.2448602,4.05409243,5.111999845504761,-1.4823537,3.2772696,8.893823,Non connecté,-100,524869,8563185,0,0,4,149,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088868552,2025-03-27 16:21:08,49.2448469,4.05401037,5.256000137329102,0.3361916,5.7083774,6.1477594,Non connecté,-100,524870,8563185,0,0,4,148,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088871586,2025-03-27 16:21:11,49.2448453,4.05396816,5.1840002059936525,-0.9771689,6.0687966,10.087243,Non connecté,-100,524871,8563186,0,0,4,147,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088874604,2025-03-27 16:21:14,49.24484212,4.05388343,5.0759998798370365,-0.8970094,3.0053852,4.1907296,Non connecté,-100,524872,8563187,0,0,4,146,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088877642,2025-03-27 16:21:17,49.24483513,4.05384556,5.039999914169312,-0.8994022,2.8091738,6.2291155,Non connecté,-100,524872,8563188,0,0,4,144,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088880674,2025-03-27 16:21:20,49.24482649,4.05376587,5.147999811172485,0.30987054,2.2441685,8.259425,Non connecté,-100,524873,8563189,0,0,4,143,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088883712,2025-03-27 16:21:23,49.24481812,4.05372742,5.039999914169312,2.373381,0.15403795,14.704194,Non connecté,-100,524874,8563189,0,0,4,142,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088886734,2025-03-27 16:21:26,49.24480377,4.05365026,5.1840002059936525,-1.2631112,5.47747,11.058131,Non connecté,-100,524875,8563190,0,0,4,141,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088889783,2025-03-27 16:21:29,49.24479616,4.05360863,5.039999914169312,0.37447673,2.989832,4.638487,Non connecté,-100,524876,8563191,0,0,4,140,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088892798,2025-03-27 16:21:32,49.2447802,4.05353042,5.256000137329102,-0.48873404,1.7377875,7.790133,Non connecté,-100,524876,8563192,0,0,3,139,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088895811,2025-03-27 16:21:35,49.24477461,4.0534917,5.364000034332276,0.8150552,0.8676973,12.342479,Non connecté,-100,524877,8563192,0,0,3,138,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088898852,2025-03-27 16:21:38,49.24476197,4.05341173,5.003999948501587,-1.8891335,4.910072,12.139089,Non connecté,-100,524878,8563193,0,0,3,137,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088901874,2025-03-27 16:21:41,49.24475677,4.05337264,5.435999965667725,-0.59760743,2.373381,6.625427,Non connecté,-100,524879,8563194,0,0,3,137,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088904901,2025-03-27 16:21:44,49.24475035,4.0533343,5.292000102996826,-1.0884352,1.1452647,6.9475603,Non connecté,-100,524883,8563195,1,0,3,136,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088907927,2025-03-27 16:21:47,49.24475035,4.0533343,5.292000102996826,-1.0884352,1.1452647,6.9475603,Non connecté,-100,525084,8563472,66,91,4,135,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088910945,2025-03-27 16:21:50,49.24475035,4.0533343,5.292000102996826,-1.0884352,1.1452647,6.9475603,Non connecté,-100,525143,8563920,19,148,4,135,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088913969,2025-03-27 16:21:53,49.24475035,4.0533343,5.292000102996826,-1.0884352,1.1452647,6.9475603,Non connecté,-100,525150,8563923,2,0,4,134,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088916998,2025-03-27 16:21:56,49.24475035,4.0533343,5.292000102996826,-1.0884352,1.1452647,6.9475603,Non connecté,-100,525151,8563924,0,0,4,134,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088920022,2025-03-27 16:22:00,49.24475035,4.0533343,5.292000102996826,-1.0884352,1.1452647,6.9475603,Non connecté,-100,525157,8563932,2,2,4,133,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088923051,2025-03-27 16:22:03,49.24475035,4.0533343,5.292000102996826,0.93589276,5.755038,11.316556,Non connecté,-100,525209,8563965,16,10,4,132,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088926067,2025-03-27 16:22:06,49.24473394,4.05294042,5.688000154495239,0.11216356,3.9308095,10.396216,Non connecté,-100,525231,8563983,7,5,4,131,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088929117,2025-03-27 16:22:09,49.24475634,4.05288562,5.1840002059936525,0.10857433,2.4415765,7.4177504,Non connecté,-100,525243,8563994,3,3,4,130,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088932131,2025-03-27 16:22:12,49.24474599,4.05284422,4.3920001029968265,0.31106696,3.7824545,10.123136,Non connecté,-100,525247,8564002,1,2,4,129,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088935155,2025-03-27 16:22:15,49.24474599,4.05284422,4.3920001029968265,0.31106696,3.7824545,10.123136,Non connecté,-100,525257,8564007,3,1,4,129,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088938185,2025-03-27 16:22:18,49.24474599,4.05284422,4.3920001029968265,0.31106696,3.7824545,10.123136,Non connecté,-100,525278,8564075,6,22,4,128,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088941200,2025-03-27 16:22:21,49.24474599,4.05284422,4.3920001029968265,0.31106696,3.7824545,10.123136,Non connecté,-100,525278,8564076,0,0,4,127,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088944236,2025-03-27 16:22:24,49.24474599,4.05284422,4.3920001029968265,0.31106696,3.7824545,10.123136,Non connecté,-100,525279,8564077,0,0,4,126,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088947263,2025-03-27 16:22:27,49.24474599,4.05284422,4.3920001029968265,-0.8344969,2.7792635,6.218348,Non connecté,-100,525281,8564078,0,0,4,126,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088950284,2025-03-27 16:22:30,49.24473447,4.05259715,4.5,-2.6039891,3.0113673,7.8631144,Non connecté,-100,525282,8564078,0,0,4,125,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088953311,2025-03-27 16:22:33,49.24476521,4.05252486,5.292000102996826,-0.651446,5.9084773,10.468,Non connecté,-100,525282,8564079,0,0,4,124,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088956330,2025-03-27 16:22:36,49.24475476,4.05241093,4.967999982833862,-0.285045,2.5866413,4.5616174,Non connecté,-100,525283,8564080,0,0,4,123,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088959354,2025-03-27 16:22:39,49.24474565,4.05236885,5.1840002059936525,-1.1506486,2.5097718,7.8439717,Non connecté,-100,525284,8564081,0,0,4,122,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088962368,2025-03-27 16:22:42,49.24473858,4.05230668,4.643999862670898,0.72263247,3.8733816,11.236396,Non connecté,-100,525288,8564084,1,1,4,122,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088965386,2025-03-27 16:22:45,49.24473305,4.05226625,4.896000051498413,-1.0022936,3.728616,4.08066,Non connecté,-100,525289,8564085,0,0,4,121,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088968407,2025-03-27 16:22:48,49.24471298,4.05220215,5.111999845504761,-0.78783685,2.1281166,9.09482,Non connecté,-100,525291,8564087,0,0,4,120,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088971446,2025-03-27 16:22:51,49.24468674,4.05210166,4.896000051498413,0.06669993,6.9448686,9.493524,Non connecté,-100,525292,8564088,0,0,4,120,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088974467,2025-03-27 16:22:54,49.2446622,4.05204659,4.860000085830689,0.31345975,5.9431734,10.476376,Non connecté,-100,525292,8564088,0,0,4,119,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088977493,2025-03-27 16:22:57,49.24465354,4.0520075,4.932000017166138,-0.5688936,6.1824555,9.360723,Non connecté,-100,525293,8564090,0,0,4,118,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088980514,2025-03-27 16:23:00,49.24463989,4.051921,5.003999948501587,-0.509073,3.07717,4.87418,Non connecté,-100,525294,8564091,0,0,4,117,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088983533,2025-03-27 16:23:03,49.24463646,4.05188182,5.003999948501587,0.059521463,1.919642,12.368799,Non connecté,-100,525295,8564091,0,0,4,117,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088986580,2025-03-27 16:23:06,49.24463294,4.05179631,4.932000017166138,1.878964,3.9332023,12.481262,Non connecté,-100,525297,8564093,0,0,3,116,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088989603,2025-03-27 16:23:09,49.24463186,4.05175552,5.1840002059936525,-0.19411774,7.0408807,10.800603,Non connecté,-100,525297,8564094,0,0,3,115,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088992625,2025-03-27 16:23:12,49.24462169,4.05167747,5.0759998798370365,0.072681986,4.7856455,8.743074,Non connecté,-100,525298,8564095,0,0,3,115,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088995658,2025-03-27 16:23:15,49.24461681,4.05164156,5.0759998798370365,-0.5832505,3.3167512,7.493423,Non connecté,-100,525299,8564096,0,0,3,114,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743088998680,2025-03-27 16:23:18,49.24459401,4.05156134,5.0759998798370365,-2.6051857,3.5009987,8.047661,Non connecté,-100,525300,8564096,0,0,3,113,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089001716,2025-03-27 16:23:21,49.24459236,4.05152259,5.147999811172485,1.762912,5.704788,13.155439,Non connecté,-100,525301,8564097,0,0,3,113,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089004738,2025-03-27 16:23:24,49.24458318,4.05144509,5.0759998798370365,-0.19411774,4.6836514,10.410573,Non connecté,-100,525302,8564098,0,0,3,112,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089007777,2025-03-27 16:23:27,49.24457617,4.05140491,4.860000085830689,-0.020638095,4.0408792,7.2083783,Non connecté,-100,525303,8564099,0,0,3,112,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089010796,2025-03-27 16:23:30,49.24457093,4.05132376,5.003999948501587,1.811965,3.5416765,9.1681,Non connecté,-100,525303,8564100,0,0,3,111,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089013815,2025-03-27 16:23:33,49.24459618,4.05129751,5.292000102996826,0.8880363,2.2944179,12.350853,Non connecté,-100,525304,8564100,0,0,3,110,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089016854,2025-03-27 16:23:36,49.24464943,4.05130414,5.1840002059936525,-0.6789634,5.898906,10.649856,Non connecté,-100,525305,8564101,0,0,3,110,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089019876,2025-03-27 16:23:39,49.24466914,4.05130781,5.328000068664551,0.13130614,3.4196427,4.9603214,Non connecté,-100,525306,8564102,0,0,3,109,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089022915,2025-03-27 16:23:42,49.24471362,4.05131202,5.003999948501587,-2.809772,3.632604,7.0576305,Non connecté,-100,525306,8564103,0,0,3,109,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089025928,2025-03-27 16:23:45,49.24473602,4.05131046,4.967999982833862,-1.7001005,3.2018957,12.032608,Non connecté,-100,525311,8564105,1,0,3,108,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089028947,2025-03-27 16:23:48,49.24478185,4.05130691,5.147999811172485,-1.4377873,2.9910283,12.180963,Non connecté,-100,525312,8564106,0,0,3,107,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089031985,2025-03-27 16:23:51,49.24480956,4.05129957,5.292000102996826,0.041575294,2.4499512,6.6409802,Non connecté,-100,525316,8564109,1,1,3,107,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089035009,2025-03-27 16:23:55,49.24486114,4.05129591,5.147999811172485,0.19591236,2.772085,9.306884,Non connecté,-100,525317,8564110,0,0,3,106,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089038030,2025-03-27 16:23:58,49.24491444,4.05129836,5.0759998798370365,3.309573,3.7489548,11.54178,Non connecté,-100,525318,8564111,0,0,3,106,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089041053,2025-03-27 16:24:01,49.24493734,4.05130401,5.1840002059936525,-0.5772685,5.939584,10.554143,Non connecté,-100,525318,8564112,0,0,3,105,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089044065,2025-03-27 16:24:04,49.24498711,4.05129915,5.0759998798370365,-0.1905285,4.87418,6.2757754,Non connecté,-100,525319,8564112,0,0,3,105,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089047087,2025-03-27 16:24:07,49.24500858,4.05130133,5.220000171661377,-0.21924238,2.3697917,7.8834534,Non connecté,-100,525320,8564113,0,0,3,104,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089050128,2025-03-27 16:24:10,49.24503143,4.05130982,5.0759998798370365,-1.3420744,2.2944179,10.081261,Non connecté,-100,525322,8564114,0,0,3,104,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089053196,2025-03-27 16:24:13,49.2450174,4.05120078,5.688000154495239,-1.2655041,4.6429734,11.442478,Non connecté,-100,525327,8564156,1,13,3,103,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089056209,2025-03-27 16:24:16,49.2450174,4.05120078,5.688000154495239,-0.06969096,3.095415,8.265408,Non connecté,-100,525329,8564157,0,0,3,103,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089059224,2025-03-27 16:24:19,49.2450212,4.05116845,0.0,-2.0892332,1.6911274,8.67129,Non connecté,-100,525329,8564158,0,0,3,102,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089062244,2025-03-27 16:24:22,49.24509765,4.05116962,6.084000205993653,-1.7252251,3.5356946,6.0580287,Non connecté,-100,525330,8564159,0,0,3,102,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089065277,2025-03-27 16:24:25,49.24515159,4.05118173,5.760000085830689,-0.0948156,0.8111669,10.896615,Non connecté,-100,525331,8564160,0,0,3,101,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089068296,2025-03-27 16:24:28,49.2451878,4.05116186,4.3920001029968265,2.0778673,6.446862,12.250355,Non connecté,-100,525332,8564161,0,0,3,101,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089071318,2025-03-27 16:24:31,49.24525263,4.05112723,4.356000137329102,-0.8572287,3.775276,5.2405806,Non connecté,-100,525333,8564161,0,0,3,100,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089074349,2025-03-27 16:24:34,49.24528334,4.05110821,4.5,-1.334896,3.475874,10.129117,Non connecté,-100,525333,8564162,0,0,3,100,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089077367,2025-03-27 16:24:37,49.24535551,4.05105872,4.464000034332275,0.17437695,5.347061,11.730813,Non connecté,-100,525334,8564163,0,0,3,99,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089080394,2025-03-27 16:24:40,49.24538094,4.05103568,4.464000034332275,-1.3480564,3.268895,5.351847,Non connecté,-100,525336,8564164,0,0,3,99,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089083415,2025-03-27 16:24:43,49.2454392,4.05100889,4.464000034332275,1.3920245,6.096314,10.412966,Non connecté,-100,525337,8564166,0,0,3,98,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089086434,2025-03-27 16:24:46,49.24546867,4.05099776,4.535999965667725,-1.4090735,5.1122656,9.101998,Non connecté,-100,525338,8564167,0,0,3,98,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
1743089089492,2025-03-27 16:24:49,49.245536,4.05098878,4.788000154495239,-0.36550367,4.173681,3.0463624,Non connecté,-100,525339,8564169,0,0,3,97,"Antenne: eNbID=402129, CellID=102945085, TAC=5101, Signal=-86 dBm"
